iter	Logloss
516	0.02867608563
517	0.02867569312
518	0.02867326519
519	0.02867298315
520	0.02867281392
521	0.0286726447
522	0.02866827067
523	0.02866277788
524	0.02865913011
525	0.02865901025
526	0.02865885982
527	0.02865486656
528	0.02865471378
529	0.02864756633
530	0.02864728194
531	0.02864711036
532	0.02864332863
533	0.02863256867
534	0.02863239945
535	0.02862854955
536	0.02862647889
537	0.02862413087
538	0.02861774494
539	0.02861421705
540	0.02861411128
541	0.02861392795
542	0.02861176327
543	0.02860996289
544	0.02860979602
545	0.02860854327
546	0.02860819307
547	0.02860557477
548	0.02860143578
549	0.02859869996
550	0.02859855893
551	0.02859630729
552	0.02859586307
553	0.0285947631
554	0.02859457977
555	0.02859255141
556	0.0285924856
557	0.02859064527
558	0.02859043373
559	0.02858619838
560	0.02858607381
561	0.02858112395
562	0.02857971843
563	0.02857959151
564	0.02857872893
565	0.02857862081
566	0.02856616625
567	0.02856571733
568	0.02856185568
569	0.02855924678
570	0.02855503728
571	0.02855414884
572	0.02854887698
573	0.02854696379
574	0.02854678281
575	0.02854601659
576	0.02854318911
577	0.02854309744
578	0.02852971213
579	0.02852875083
580	0.02852848054
581	0.02852796816
582	0.02852319223
583	0.02850796893
584	0.02850775035
585	0.02850763283
586	0.02850737899
587	0.02850443164
588	0.02850021274
589	0.0284980457
590	0.02849509835
591	0.02849507484
592	0.02849007327
593	0.0284739968
594	0.02846623825
595	0.02846490795
596	0.02846450839
597	0.02845822587
598	0.02845654066
599	0.02845433367
600	0.02845386125
601	0.02845371552
602	0.02845358625
603	0.02845328071
604	0.02845270017
605	0.02845115598
606	0.0284503451
607	0.02845022759
608	0.02845018293
609	0.02844989148
610	0.02844964
611	0.02844952483
612	0.02844909706
613	0.02844667149
614	0.02844526127
615	0.02844501683
616	0.0284431577
617	0.02844121865
618	0.02844113404
619	0.02844010693
620	0.02843989069
621	0.02843729589
622	0.02842438066
623	0.02842425609
624	0.02841850475
625	0.02841837313
626	0.02841759046
627	0.02840817726
628	0.02840493141
629	0.02840212743
630	0.02840012257
631	0.02839941041
632	0.02839861129
633	0.02839680386
634	0.02839664873
635	0.0283964419
636	0.02839625387
637	0.02839506224
638	0.02839461097
639	0.02839442294
640	0.02839074227
641	0.0283906083
642	0.02839053309
643	0.02838956004
644	0.0283870193
645	0.02838462898
646	0.02838430698
647	0.02838324932
648	0.02838303544
649	0.02837680463
650	0.02837675762
651	0.02837642622
652	0.02837632515
653	0.02837460704
654	0.02837247526
655	0.02836732797
656	0.02836640898
657	0.02836633611
658	0.02836591775
659	0.0283620326
660	0.02836173176
661	0.02836166124
662	0.02836115122
663	0.02835740474
664	0.02835707804
665	0.0283568618
666	0.02835127734
667	0.02834767424
668	0.02834746741
669	0.02834038812
670	0.0283399533
671	0.02833900375
672	0.02833879692
673	0.02833768755
674	0.02833732089
675	0.02833595063
676	0.02833470964
677	0.02833448871
678	0.02833414791
679	0.02833402569
680	0.02833398103
681	0.02833393872
682	0.02833272594
683	0.02832578297
684	0.02832547272
685	0.02832543981
686	0.02832524473
687	0.02832490158
688	0.02831471746
689	0.02831452238
690	0.02831445657
691	0.02831417453
692	0.0283110415
693	0.02830564272
694	0.02829768204
695	0.02829494152
696	0.02829381804
697	0.02829285675
698	0.02829267342
699	0.02829234202
700	0.02829212578
701	0.02828913142
702	0.02828894809
703	0.02828880942
704	0.02828876947
705	0.02828856969
706	0.02828857674
707	0.02828818423
708	0.02828680221
709	0.02828674345
710	0.02827905072
711	0.0282789144
712	0.02827859005
713	0.02827487413
714	0.02826149351
715	0.02826018201
716	0.02825968609
717	0.02825968374
718	0.02825957562
719	0.02825951921
720	0.0282568492
721	0.0282568304
722	0.02825661181
723	0.02825353519
724	0.02825216728
725	0.02824203487
726	0.02823608845
727	0.02823529403
728	0.02822692909
729	0.02822095682
730	0.02821872398
731	0.0282185336
732	0.02821810113
733	0.02821762636
734	0.02821702467
735	0.02821683194
736	0.0282166016
737	0.02820324214
738	0.02819748846
739	0.02818843016
740	0.02818519841
741	0.02817677236
742	0.02817655613
743	0.0281727697
744	0.02817183895
745	0.02817074134
746	0.02817061677
747	0.0281702031
748	0.02816190632
749	0.02815544283
750	0.02815533471
751	0.02815454264
752	0.02815327815
753	0.02815312772
754	0.02815142606
755	0.02815111581
756	0.02814959278
757	0.02813884457
758	0.02813392056
759	0.02813281119
760	0.02813252445
761	0.0281322283
762	0.02812584002
763	0.02812576011
764	0.02812072093
765	0.02812037073
766	0.02812034957
767	0.0281201827
768	0.02811937182
769	0.02811888765
770	0.02811875133
771	0.02811873252
772	0.02811866906
773	0.02811854215
774	0.02811455593
775	0.02810933343
776	0.02810288638
777	0.02810283233
778	0.02810241631
779	0.02810238576
780	0.02810183342
781	0.02809934439
782	0.02809922687
783	0.02809831023
784	0.02809829143
785	0.02809827262
786	0.02809826557
787	0.02809677074
788	0.02809675664
789	0.02809592461
790	0.02809557676
791	0.02809482934
792	0.02809112047
793	0.02808901925
794	0.02808866904
795	0.02808860088
796	0.02808782761
797	0.02808783702
798	0.02808747506
799	0.02808683106
800	0.02808678875
801	0.02808645735
802	0.0280864362
803	0.02808620586
804	0.02808234892
805	0.02807702535
806	0.02807382886
807	0.02807136568
808	0.0280712129
809	0.02807079219
810	0.0280705078
811	0.02806674487
812	0.02806675192
813	0.0280666203
814	0.02806484342
815	0.02805750089
816	0.02805466636
817	0.02805310807
818	0.0280526991
819	0.02805249227
820	0.0280523677
821	0.02804911245
822	0.02804539183
823	0.02803634293
824	0.02803608909
825	0.02803530172
826	0.02803388681
827	0.02803348724
828	0.02802560883
829	0.02802134997
830	0.02802113139
831	0.02802102092
832	0.02801850604
833	0.02801801011
834	0.02801741077
835	0.02801694775
836	0.02801694775
837	0.0280146726
838	0.028014407
839	0.02800924091
840	0.02800760976
841	0.02800706447
842	0.0280065615
843	0.02800276096
844	0.0280027069
845	0.02800234495
846	0.02800227914
847	0.02800226738
848	0.02799937644
849	0.02799935764
850	0.02799917196
851	0.02799891107
852	0.02799867133
853	0.02799864783
854	0.02799679104
855	0.02799661711
856	0.02799255804
857	0.02798098251
858	0.02797583286
859	0.0279744767
860	0.02797402778
861	0.02797096291
862	0.02796887109
863	0.02796855849
864	0.02796849268
865	0.0279663233
866	0.0279611431
867	0.02796063307
868	0.02795448923
869	0.02795424244
870	0.02795341041
871	0.02795311426
872	0.0279510859
